X,Y,Z
-0.720242,0.127,0.681999
-0.731854,0.129047,0.669131
-0.743243,0.131056,0.65606
-0.754406,0.133024,0.642788
-0.765339,0.134952,0.629321
-0.776038,0.136838,0.615662
-0.786502,0.138683,0.601816
-0.796725,0.140486,0.587786
-0.806706,0.142246,0.573577
-0.816442,0.143963,0.559194
-0.825928,0.145636,0.54464
-0.835164,0.147264,0.52992
-0.844144,0.148848,0.515039
-0.852868,0.150386,0.500001
-0.861331,0.151878,0.48481
-0.869533,0.153324,0.469472
-0.877469,0.154724,0.453991
-0.885139,0.156076,0.438372
-0.892538,0.157381,0.422619
-0.899666,0.158638,0.406738
-0.90652,0.159846,0.390732
-0.913097,0.161006,0.374608
-0.919396,0.162117,0.358369
-0.925416,0.163178,0.342021
-0.931153,0.16419,0.325569
-0.936607,0.165152,0.309018
-0.941776,0.166063,0.292373
-0.946657,0.166924,0.275638
-0.951251,0.167734,0.25882
-0.955554,0.168492,0.241923
-0.959567,0.1692,0.224952
-0.963287,0.169856,0.207913
-0.966713,0.17046,0.19081
-0.969846,0.171012,0.173649
-0.972683,0.171513,0.156436
-0.975223,0.171961,0.139174
-0.977467,0.172356,0.121871
-0.979412,0.172699,0.10453
-0.98106,0.17299,0.087157
-0.982408,0.173228,0.0697577
-0.983458,0.173413,0.0523372
-0.984207,0.173545,0.0349008
-0.984657,0.173624,0.0174537
-0.984807,0.173651,1.32679e-006
0.987688,-0.156437,1.32679e-006
0.987537,-0.156413,0.0174537
0.987086,-0.156342,0.0349008
0.986334,-0.156223,0.0523372
0.985282,-0.156056,0.0697577
0.983929,-0.155842,0.087157
0.982277,-0.15558,0.10453
0.980326,-0.155271,0.121871
0.978076,-0.154914,0.139174
0.975528,-0.154511,0.156436
0.972683,-0.15406,0.173649
0.969541,-0.153563,0.19081
0.966104,-0.153018,0.207913
0.962373,-0.152427,0.224952
0.958349,-0.15179,0.241923
0.954033,-0.151106,0.25882
0.949426,-0.150377,0.275638
0.94453,-0.149601,0.292373
0.939347,-0.14878,0.309018
0.933877,-0.147914,0.325569
0.928123,-0.147003,0.342021
0.922086,-0.146046,0.358369
0.915768,-0.145046,0.374608
0.909171,-0.144001,0.390732
0.902297,-0.142912,0.406738
0.895149,-0.14178,0.422619
0.887728,-0.140605,0.438372
0.880036,-0.139386,0.453991
0.872076,-0.138126,0.469472
0.863851,-0.136823,0.48481
0.855362,-0.135478,0.500001
0.846613,-0.134093,0.515039
0.837606,-0.132666,0.52992
0.828344,-0.131199,0.54464
0.81883,-0.129692,0.559194
0.809066,-0.128146,0.573577
0.799056,-0.12656,0.587786
0.788802,-0.124936,0.601816
0.778308,-0.123274,0.615662
0.767577,-0.121574,0.629321
0.756612,-0.119838,0.642788
0.745417,-0.118064,0.65606
0.733995,-0.116255,0.669131
0.722349,-0.114411,0.681999
0.710483,-0.112531,0.694659
0.6984,-0.110618,0.707107
0.686105,-0.10867,0.71934
0.673601,-0.10669,0.731354
0.660892,-0.104677,0.743145
0.647981,-0.102632,0.75471
0.634873,-0.100556,0.766045
0.621572,-0.0984489,0.777146
0.608081,-0.0963121,0.788011
0.594405,-0.094146,0.798636
0.580548,-0.0919513,0.809017
0.566514,-0.0897285,0.819152
0.552308,-0.0874784,0.829038
0.537933,-0.0852016,0.838671
0.523394,-0.0828989,0.848048
0.508697,-0.0805709,0.857168
0.493844,-0.0782184,0.866026
0.47884,-0.0758421,0.87462
0.463691,-0.0734426,0.882948
0.448401,-0.0710208,0.891007
0.432974,-0.0685774,0.898794
0.417415,-0.0661131,0.906308
0.401729,-0.0636286,0.913546
0.38592,-0.0611247,0.920505
0.369994,-0.0586023,0.927184
0.353955,-0.0560619,0.933581
0.337809,-0.0535045,0.939693
0.321559,-0.0509308,0.945519
0.305212,-0.0483416,0.951057
0.288772,-0.0457377,0.956305
0.272243,-0.0431198,0.961262
0.255632,-0.0404888,0.965926
0.238943,-0.0378455,0.970296
0.222181,-0.0351906,0.97437
0.205352,-0.032525,0.978148
0.18846,-0.0298496,0.981627
0.17151,-0.027165,0.984808
0.154508,-0.0244721,0.987688
0.137459,-0.0217718,0.990268
0.120369,-0.0190649,0.992546
0.103241,-0.0163521,0.994522
0.0860826,-0.0136344,0.996195
0.0688976,-0.0109125,0.997564
0.0516915,-0.00818727,0.99863
0.0344698,-0.00545957,0.999391
0.0172375,-0.0027302,0.999848
-3.23483e-015,5.12356e-016,1
-0.0172375,0.0027302,0.999848
-0.0344698,0.00545957,0.999391
-0.0516915,0.00818727,0.99863
-0.0688976,0.0109125,0.997564
-0.0860826,0.0136344,0.996195
-0.103241,0.0163521,0.994522
-0.120369,0.0190649,0.992546
-0.137459,0.0217718,0.990268
-0.154508,0.0244721,0.987688
-0.17151,0.027165,0.984808
-0.18846,0.0298496,0.981627
-0.205352,0.032525,0.978148
-0.222181,0.0351906,0.97437
-0.238943,0.0378455,0.970296
-0.255632,0.0404888,0.965926
-0.272243,0.0431198,0.961262
-0.288772,0.0457377,0.956305
-0.305212,0.0483416,0.951057
-0.321559,0.0509308,0.945519
-0.337809,0.0535045,0.939693
-0.353955,0.0560619,0.933581
-0.369994,0.0586023,0.927184
-0.38592,0.0611247,0.920505
-0.401729,0.0636286,0.913546
-0.417415,0.0661131,0.906308
-0.432974,0.0685774,0.898794
-0.448401,0.0710208,0.891007
-0.463691,0.0734426,0.882948
-0.47884,0.0758421,0.87462
-0.493844,0.0782184,0.866026
-0.508697,0.0805709,0.857168
-0.523394,0.0828989,0.848048
-0.537933,0.0852016,0.838671
-0.552308,0.0874784,0.829038
-0.566514,0.0897285,0.819152
-0.580548,0.0919513,0.809017
-0.594405,0.094146,0.798636
-0.608081,0.0963121,0.788011
-0.621572,0.0984489,0.777146
-0.634873,0.100556,0.766045
-0.647981,0.102632,0.75471
-0.660892,0.104677,0.743145
-0.673601,0.10669,0.731354
-0.686105,0.10867,0.71934
-0.6984,0.110618,0.707107
-0.710483,0.112531,0.694659
-0.722349,0.114411,0.681999
-0.733995,0.116255,0.669131
-0.745417,0.118064,0.65606
-0.756612,0.119838,0.642788
-0.767577,0.121574,0.629321
-0.778308,0.123274,0.615662
-0.788802,0.124936,0.601816
-0.799056,0.12656,0.587786
-0.809066,0.128146,0.573577
-0.81883,0.129692,0.559194
-0.828344,0.131199,0.54464
-0.837606,0.132666,0.52992
-0.846613,0.134093,0.515039
-0.855362,0.135478,0.500001
-0.863851,0.136823,0.48481
-0.872076,0.138126,0.469472
-0.880036,0.139386,0.453991
-0.887728,0.140605,0.438372
-0.895149,0.14178,0.422619
-0.902297,0.142912,0.406738
-0.909171,0.144001,0.390732
-0.915768,0.145046,0.374608
-0.922086,0.146046,0.358369
-0.928123,0.147003,0.342021
-0.933877,0.147914,0.325569
-0.939347,0.14878,0.309018
-0.94453,0.149601,0.292373
-0.949426,0.150377,0.275638
-0.954033,0.151106,0.25882
-0.958349,0.15179,0.241923
-0.962373,0.152427,0.224952
-0.966104,0.153018,0.207913
-0.969541,0.153563,0.19081
-0.972683,0.15406,0.173649
-0.975528,0.154511,0.156436
-0.978076,0.154914,0.139174
-0.980326,0.155271,0.121871
-0.982277,0.15558,0.10453
-0.983929,0.155842,0.087157
-0.985282,0.156056,0.0697577
-0.986334,0.156223,0.0523372
-0.987086,0.156342,0.0349008
-0.987537,0.156413,0.0174537
-0.987688,0.156437,1.32679e-006
0.990268,-0.139176,1.32679e-006
0.990117,-0.139154,0.0174537
0.989664,-0.139091,0.0349008
0.988911,-0.138985,0.0523372
0.987855,-0.138837,0.0697577
0.986499,-0.138646,0.087157
0.984843,-0.138413,0.10453
0.982886,-0.138138,0.121871
0.98063,-0.137821,0.139174
0.978076,-0.137462,0.156436
0.975223,-0.137061,0.173649
0.972073,-0.136619,0.19081
0.968628,-0.136134,0.207913
0.964887,-0.135609,0.224952
0.960852,-0.135041,0.241923
0.956525,-0.134433,0.25882
0.951906,-0.133784,0.275638
0.946997,-0.133094,0.292373
0.9418,-0.132364,0.309018
0.936316,-0.131593,0.325569
0.930547,-0.130782,0.342021
0.924494,-0.129932,0.358369
0.91816,-0.129041,0.374608
0.911546,-0.128112,0.390732
0.904654,-0.127143,0.406738
0.897487,-0.126136,0.422619
0.890046,-0.12509,0.438372
0.882335,-0.124006,0.453991
0.874354,-0.122885,0.469472
0.866107,-0.121726,0.48481
0.857597,-0.12053,0.500001
0.848825,-0.119297,0.515039
0.839794,-0.118028,0.52992
0.830508,-0.116722,0.54464
0.820969,-0.115382,0.559194
0.811179,-0.114006,0.573577
0.801143,-0.112595,0.587786
0.790862,-0.111151,0.601816
0.780341,-0.109672,0.615662
0.769582,-0.10816,0.629321
0.758589,-0.106615,0.642788
0.747364,-0.105037,0.65606
0.735912,-0.103428,0.669131
0.724235,-0.101787,0.681999
0.712339,-0.100114,0.694659
0.700225,-0.098412,0.707107
0.687897,-0.0966794,0.71934
0.67536,-0.0949175,0.731354
0.662618,-0.0931266,0.743145
0.649674,-0.0913074,0.75471
0.636531,-0.0894603,0.766045
0.623195,-0.087586,0.777146
0.609669,-0.085685,0.788011
0.595958,-0.0837579,0.798636
0.582064,-0.0818053,0.809017
0.567994,-0.0798278,0.819152
0.55375,-0.077826,0.829038
0.539338,-0.0758004,0.838671
0.524762,-0.0737518,0.848048
0.510025,-0.0716807,0.857168
0.495133,-0.0695878,0.866026
0.480091,-0.0674736,0.87462
0.464902,-0.0653389,0.882948
0.449572,-0.0631844,0.891007
0.434104,-0.0610105,0.898794
0.418505,-0.0588181,0.906308
0.402778,-0.0566078,0.913546
0.386928,-0.0543802,0.920505
0.370961,-0.0521361,0.927184
0.35488,-0.049876,0.933581
0.338691,-0.0476008,0.939693
0.322399,-0.0453111,0.945519
0.306009,-0.0430076,0.951057
0.289526,-0.040691,0.956305
0.272955,-0.038362,0.961262
0.2563,-0.0360213,0.965926
0.239567,-0.0336696,0.970296
0.222762,-0.0313077,0.97437
0.205888,-0.0289362,0.978148
0.188952,-0.0265559,0.981627
0.171958,-0.0241676,0.984808
0.154912,-0.0217718,0.987688
0.137819,-0.0193695,0.990268
0.120683,-0.0169612,0.992546
0.103511,-0.0145478,0.994522
0.0863074,-0.0121299,0.996195
0.0690775,-0.00970839,0.997564
0.0518266,-0.00728388,0.99863
0.0345598,-0.00485715,0.999391
0.0172825,-0.00242895,0.999848
-3.24328e-015,4.55822e-016,1
-0.0172825,0.00242895,0.999848
-0.0345598,0.00485715,0.999391
-0.0518266,0.00728388,0.99863
-0.0690775,0.00970839,0.997564
-0.0863074,0.0121299,0.996195
-0.103511,0.0145478,0.994522
-0.120683,0.0169612,0.992546
-0.137819,0.0193695,0.990268
-0.154912,0.0217718,0.987688
-0.171958,0.0241676,0.984808
-0.188952,0.0265559,0.981627
-0.205888,0.0289362,0.978148
-0.222762,0.0313077,0.97437
-0.239567,0.0336696,0.970296
-0.2563,0.0360213,0.965926
-0.272955,0.038362,0.961262
-0.289526,0.040691,0.956305
-0.306009,0.0430076,0.951057
-0.322399,0.0453111,0.945519
-0.338691,0.0476008,0.939693
-0.35488,0.049876,0.933581
-0.370961,0.0521361,0.927184
-0.386928,0.0543802,0.920505
-0.402778,0.0566078,0.913546
-0.418505,0.0588181,0.906308
-0.434104,0.0610105,0.898794
-0.449572,0.0631844,0.891007
-0.464902,0.0653389,0.882948
-0.480091,0.0674736,0.87462
-0.495133,0.0695878,0.866026
-0.510025,0.0716807,0.857168
-0.524762,0.0737518,0.848048
-0.539338,0.0758004,0.838671
-0.55375,0.077826,0.829038
-0.567994,0.0798278,0.819152
-0.582064,0.0818053,0.809017
-0.595958,0.0837579,0.798636
-0.609669,0.085685,0.788011
-0.623195,0.087586,0.777146
-0.636531,0.0894603,0.766045
-0.649674,0.0913074,0.75471
-0.662618,0.0931266,0.743145
-0.67536,0.0949175,0.731354
-0.687897,0.0966794,0.71934
-0.700225,0.098412,0.707107
-0.712339,0.100114,0.694659
-0.724235,0.101787,0.681999
-0.735912,0.103428,0.669131
-0.747364,0.105037,0.65606
-0.758589,0.106615,0.642788
-0.769582,0.10816,0.629321
-0.780341,0.109672,0.615662
-0.790862,0.111151,0.601816
-0.801143,0.112595,0.587786
-0.811179,0.114006,0.573577
-0.820969,0.115382,0.559194
-0.830508,0.116722,0.54464
-0.839794,0.118028,0.52992
-0.848825,0.119297,0.515039
-0.857597,0.12053,0.500001
-0.866107,0.121726,0.48481
-0.874354,0.122885,0.469472
-0.882335,0.124006,0.453991
-0.890046,0.12509,0.438372
-0.897487,0.126136,0.422619
-0.904654,0.127143,0.406738
-0.911546,0.128112,0.390732
-0.91816,0.129041,0.374608
-0.924494,0.129932,0.358369
-0.930547,0.130782,0.342021
-0.936316,0.131593,0.325569
-0.9418,0.132364,0.309018
-0.946997,0.133094,0.292373
-0.951906,0.133784,0.275638
-0.956525,0.134433,0.25882
-0.960852,0.135041,0.241923
-0.964887,0.135609,0.224952
-0.968628,0.136134,0.207913
-0.972073,0.136619,0.19081
-0.975223,0.137061,0.173649
-0.978076,0.137462,0.156436
-0.98063,0.137821,0.139174
-0.982886,0.138138,0.121871
-0.984843,0.138413,0.10453
-0.986499,0.138646,0.087157
-0.987855,0.138837,0.0697577
-0.988911,0.138985,0.0523372
-0.989664,0.139091,0.0349008
-0.990117,0.139154,0.0174537
-0.990268,0.139176,1.32679e-006
0.992546,-0.121872,1.32679e-006
0.992395,-0.121853,0.0174537
0.991941,-0.121798,0.0349008
0.991186,-0.121705,0.0523372
0.990128,-0.121575,0.0697577
0.988769,-0.121408,0.087157
0.987108,-0.121204,0.10453
0.985147,-0.120963,0.121871
0.982886,-0.120686,0.139174
0.980326,-0.120371,0.156436
0.977467,-0.12002,0.173649
0.97431,-0.119633,0.19081
0.970856,-0.119209,0.207913
0.967107,-0.118748,0.224952
0.963063,-0.118252,0.241923
0.958725,-0.117719,0.25882
0.954096,-0.117151,0.275638
0.949176,-0.116547,0.292373
0.943967,-0.115907,0.309018
0.93847,-0.115232,0.325569
0.932688,-0.114522,0.342021
0.926621,-0.113777,0.358369
0.920272,-0.112998,0.374608
0.913643,-0.112184,0.390732
0.906735,-0.111335,0.406738
0.899552,-0.110453,0.422619
0.892094,-0.109538,0.438372
0.884364,-0.108589,0.453991
0.876366,-0.107606,0.469472
0.8681,-0.106591,0.48481
0.859569,-0.105544,0.500001
0.850777,-0.104465,0.515039
0.841726,-0.103353,0.52992
0.832419,-0.10221,0.54464
0.822857,-0.101036,0.559194
0.813045,-0.0998315,0.573577
0.802986,-0.0985964,0.587786
0.792682,-0.0973311,0.601816
0.782136,-0.0960363,0.615662
0.771353,-0.0947122,0.629321
0.760334,-0.0933592,0.642788
0.749083,-0.0919778,0.65606
0.737605,-0.0905684,0.669131
0.725902,-0.0891314,0.681999
0.713977,-0.0876672,0.694659
0.701835,-0.0861764,0.707107
0.68948,-0.0846593,0.71934
0.676914,-0.0831164,0.731354
0.664142,-0.0815481,0.743145
0.651168,-0.0799551,0.75471
0.637996,-0.0783377,0.766045
0.624629,-0.0766964,0.777146
0.611072,-0.0750318,0.788011
0.597329,-0.0733443,0.798636
0.583403,-0.0716344,0.809017
0.5693,-0.0699028,0.819152
0.555024,-0.0681498,0.829038
0.540579,-0.0663761,0.838671
0.525969,-0.0645822,0.848048
0.511199,-0.0627686,0.857168
0.496273,-0.0609359,0.866026
0.481195,-0.0590846,0.87462
0.465972,-0.0572153,0.882948
0.450606,-0.0553286,0.891007
0.435103,-0.0534251,0.898794
0.419468,-0.0515052,0.906308
0.403704,-0.0495697,0.913546
0.387818,-0.0476191,0.920505
0.371814,-0.045654,0.927184
0.355696,-0.0436749,0.933581
0.33947,-0.0416826,0.939693
0.323141,-0.0396776,0.945519
0.306713,-0.0376604,0.951057
0.290192,-0.0356319,0.956305
0.273582,-0.0335924,0.961262
0.25689,-0.0315427,0.965926
0.240118,-0.0294835,0.970296
0.223274,-0.0274152,0.97437
0.206362,-0.0253386,0.978148
0.189387,-0.0232542,0.981627
0.172354,-0.0211628,0.984808
0.155268,-0.0190649,0.987688
0.138136,-0.0169613,0.990268
0.120961,-0.0148524,0.992546
0.103749,-0.0127391,0.994522
0.086506,-0.0106218,0.996195
0.0692364,-0.00850135,0.997564
0.0519458,-0.00637828,0.99863
0.0346393,-0.00425326,0.999391
0.0173223,-0.00212696,0.999848
-3.25074e-015,3.9915e-016,1
-0.0173223,0.00212696,0.999848
-0.0346393,0.00425326,0.999391
-0.0519458,0.00637828,0.99863
-0.0692364,0.00850135,0.997564
-0.086506,0.0106218,0.996195
-0.103749,0.0127391,0.994522
-0.120961,0.0148524,0.992546
-0.138136,0.0169613,0.990268
-0.155268,0.0190649,0.987688
-0.172354,0.0211628,0.984808
-0.189387,0.0232542,0.981627
-0.206362,0.0253386,0.978148
-0.223274,0.0274152,0.97437
-0.240118,0.0294835,0.970296
-0.25689,0.0315427,0.965926
-0.273582,0.0335924,0.961262
-0.290192,0.0356319,0.956305
-0.306713,0.0376604,0.951057
-0.323141,0.0396776,0.945519
-0.33947,0.0416826,0.939693
-0.355696,0.0436749,0.933581
-0.371814,0.045654,0.927184
-0.387818,0.0476191,0.920505
-0.403704,0.0495697,0.913546
-0.419468,0.0515052,0.906308
-0.435103,0.0534251,0.898794
-0.450606,0.0553286,0.891007
-0.465972,0.0572153,0.882948
-0.481195,0.0590846,0.87462
-0.496273,0.0609359,0.866026
-0.511199,0.0627686,0.857168
-0.525969,0.0645822,0.848048
-0.540579,0.0663761,0.838671
-0.555024,0.0681498,0.829038
-0.5693,0.0699028,0.819152
-0.583403,0.0716344,0.809017
-0.597329,0.0733443,0.798636
-0.611072,0.0750318,0.788011
-0.624629,0.0766964,0.777146
-0.637996,0.0783377,0.766045
-0.651168,0.0799551,0.75471
-0.664142,0.0815481,0.743145
-0.676914,0.0831164,0.731354
-0.68948,0.0846593,0.71934
-0.701835,0.0861764,0.707107
-0.713977,0.0876672,0.694659
-0.725902,0.0891314,0.681999
-0.737605,0.0905684,0.669131
-0.749083,0.0919778,0.65606
-0.760334,0.0933592,0.642788
-0.771353,0.0947122,0.629321
-0.782136,0.0960363,0.615662
-0.792682,0.0973311,0.601816
-0.802986,0.0985964,0.587786
-0.813045,0.0998315,0.573577
-0.822857,0.101036,0.559194
-0.832419,0.10221,0.54464
-0.841726,0.103353,0.52992
-0.850777,0.104465,0.515039
-0.859569,0.105544,0.500001
-0.8681,0.106591,0.48481
-0.876366,0.107606,0.469472
-0.884364,0.108589,0.453991
-0.892094,0.109538,0.438372
-0.899552,0.110453,0.422619
-0.906735,0.111335,0.406738
-0.913643,0.112184,0.390732
-0.920272,0.112998,0.374608
-0.926621,0.113777,0.358369
-0.932688,0.114522,0.342021
-0.93847,0.115232,0.325569
-0.943967,0.115907,0.309018
-0.949176,0.116547,0.292373
-0.954096,0.117151,0.275638
-0.958725,0.117719,0.25882
-0.963063,0.118252,0.241923
-0.967107,0.118748,0.224952
-0.970856,0.119209,0.207913
-0.97431,0.119633,0.19081
-0.977467,0.12002,0.173649
-0.980326,0.120371,0.156436
-0.982886,0.120686,0.139174
-0.985147,0.120963,0.121871
-0.987108,0.121204,0.10453
-0.988769,0.121408,0.087157
-0.990128,0.121575,0.0697577
-0.991186,0.121705,0.0523372
-0.991941,0.121798,0.0349008
-0.992395,0.121853,0.0174537
-0.992546,0.121872,1.32679e-006
0.994522,-0.104531,1.32679e-006
0.99437,-0.104515,0.0174537
0.993916,-0.104467,0.0349008
0.993159,-0.104388,0.0523372
0.992099,-0.104276,0.0697577
0.990737,-0.104133,0.087157
0.989073,-0.103958,0.10453
0.987108,-0.103752,0.121871
0.984843,-0.103514,0.139174
0.982277,-0.103244,0.156436
0.979412,-0.102943,0.173649
0.976249,-0.10261,0.19081
0.972789,-0.102247,0.207913
0.969032,-0.101852,0.224952
0.96498,-0.101426,0.241923
0.960634,-0.100969,0.25882
0.955995,-0.100482,0.275638
0.951065,-0.0999635,0.292373
0.945846,-0.0994149,0.309018
0.940338,-0.098836,0.325569
0.934544,-0.098227,0.342021
0.928466,-0.0975881,0.358369
0.922104,-0.0969194,0.374608
0.915462,-0.0962213,0.390732
0.90854,-0.0954938,0.406738
0.901342,-0.0947372,0.422619
0.89387,-0.0939518,0.438372
0.886125,-0.0931378,0.453991
0.87811,-0.0922954,0.469472
0.869828,-0.0914248,0.48481
0.861281,-0.0905265,0.500001
0.852471,-0.0896005,0.515039
0.843402,-0.0886473,0.52992
0.834076,-0.087667,0.54464
0.824495,-0.0866601,0.559194
0.814664,-0.0856267,0.573577
0.804584,-0.0845673,0.587786
0.79426,-0.0834821,0.601816
0.783693,-0.0823715,0.615662
0.772888,-0.0812358,0.629321
0.761847,-0.0800754,0.642788
0.750575,-0.0788905,0.65606
0.739073,-0.0776816,0.669131
0.727347,-0.0764491,0.681999
0.715399,-0.0751933,0.694659
0.703233,-0.0739145,0.707107
0.690852,-0.0726133,0.71934
0.678262,-0.0712899,0.731354
0.665464,-0.0699449,0.743145
0.652464,-0.0685785,0.75471
0.639266,-0.0671912,0.766045
0.625872,-0.0657835,0.777146
0.612288,-0.0643557,0.788011
0.598518,-0.0629083,0.798636
0.584565,-0.0614417,0.809017
0.570434,-0.0599565,0.819152
0.556129,-0.058453,0.829038
0.541655,-0.0569316,0.838671
0.527016,-0.055393,0.848048
0.512216,-0.0538374,0.857168
0.49726,-0.0522655,0.866026
0.482153,-0.0506776,0.87462
0.466899,-0.0490743,0.882948
0.451503,-0.0474561,0.891007
0.435969,-0.0458233,0.898794
0.420303,-0.0441767,0.906308
0.404508,-0.0425166,0.913546
0.38859,-0.0408435,0.920505
0.372554,-0.039158,0.927184
0.356404,-0.0374605,0.933581
0.340146,-0.0357517,0.939693
0.323784,-0.0340319,0.945519
0.307324,-0.0323018,0.951057
0.29077,-0.0305619,0.956305
0.274127,-0.0288126,0.961262
0.257401,-0.0270546,0.965926
0.240596,-0.0252883,0.970296
0.223719,-0.0235143,0.97437
0.206773,-0.0217332,0.978148
0.189764,-0.0199454,0.981627
0.172697,-0.0181516,0.984808
0.155577,-0.0163522,0.987688
0.138411,-0.0145479,0.990268
0.121202,-0.0127391,0.992546
0.103956,-0.0109265,0.994522
0.0866782,-0.00911047,0.996195
0.0693743,-0.00729171,0.997564
0.0520492,-0.00547073,0.99863
0.0347083,-0.00364808,0.999391
0.0173568,-0.00182432,0.999848
-3.25722e-015,3.42356e-016,1
-0.0173568,0.00182432,0.999848
-0.0347083,0.00364808,0.999391
-0.0520492,0.00547073,0.99863
-0.0693743,0.00729171,0.997564
-0.0866782,0.00911047,0.996195
-0.103956,0.0109265,0.994522
-0.121202,0.0127391,0.992546
-0.138411,0.0145479,0.990268
-0.155577,0.0163522,0.987688
-0.172697,0.0181516,0.984808
-0.189764,0.0199454,0.981627
-0.206773,0.0217332,0.978148
-0.223719,0.0235143,0.97437
-0.240596,0.0252883,0.970296
-0.257401,0.0270546,0.965926
-0.274127,0.0288126,0.961262
-0.29077,0.0305619,0.956305
-0.307324,0.0323018,0.951057
-0.323784,0.0340319,0.945519
-0.340146,0.0357517,0.939693
-0.356404,0.0374605,0.933581
-0.372554,0.039158,0.927184
-0.38859,0.0408435,0.920505
-0.404508,0.0425166,0.913546
-0.420303,0.0441767,0.906308
-0.435969,0.0458233,0.898794
-0.451503,0.0474561,0.891007
-0.466899,0.0490743,0.882948
-0.482153,0.0506776,0.87462
-0.49726,0.0522655,0.866026
-0.512216,0.0538374,0.857168
-0.527016,0.055393,0.848048
-0.541655,0.0569316,0.838671
-0.556129,0.058453,0.829038
-0.570434,0.0599565,0.819152
-0.584565,0.0614417,0.809017
-0.598518,0.0629083,0.798636
-0.612288,0.0643557,0.788011
-0.625872,0.0657835,0.777146
-0.639266,0.0671912,0.766045
-0.652464,0.0685785,0.75471
-0.665464,0.0699449,0.743145
-0.678262,0.0712899,0.731354
-0.690852,0.0726133,0.71934
-0.703233,0.0739145,0.707107
-0.715399,0.0751933,0.694659
-0.727347,0.0764491,0.681999
-0.739073,0.0776816,0.669131
-0.750575,0.0788905,0.65606
-0.761847,0.0800754,0.642788
-0.772888,0.0812358,0.629321
-0.783693,0.0823715,0.615662
-0.79426,0.0834821,0.601816
-0.804584,0.0845673,0.587786
-0.814664,0.0856267,0.573577
-0.824495,0.0866601,0.559194
-0.834076,0.087667,0.54464
-0.843402,0.0886473,0.52992
-0.852471,0.0896005,0.515039
-0.861281,0.0905265,0.500001
-0.869828,0.0914248,0.48481
-0.87811,0.0922954,0.469472
-0.886125,0.0931378,0.453991
-0.89387,0.0939518,0.438372
-0.901342,0.0947372,0.422619
-0.90854,0.0954938,0.406738
-0.915462,0.0962213,0.390732
-0.922104,0.0969194,0.374608
-0.928466,0.0975881,0.358369
-0.934544,0.098227,0.342021
-0.940338,0.098836,0.325569
-0.945846,0.0994149,0.309018
-0.951065,0.0999635,0.292373
-0.955995,0.100482,0.275638
-0.960634,0.100969,0.25882
-0.96498,0.101426,0.241923
-0.969032,0.101852,0.224952
-0.972789,0.102247,0.207913
-0.976249,0.10261,0.19081
-0.979412,0.102943,0.173649
-0.982277,0.103244,0.156436
-0.984843,0.103514,0.139174
-0.987108,0.103752,0.121871
-0.989073,0.103958,0.10453
-0.990737,0.104133,0.087157
-0.992099,0.104276,0.0697577
-0.993159,0.104388,0.0523372
-0.993916,0.104467,0.0349008
-0.99437,0.104515,0.0174537
-0.994522,0.104531,1.32679e-006
0.996194,-0.0871583,1.32679e-006
0.996043,-0.087145,0.0174537
0.995588,-0.0871052,0.0349008
0.994829,-0.0870389,0.0523372
0.993768,-0.086946,0.0697577
0.992404,-0.0868266,0.087157
0.990737,-0.0866808,0.10453
0.988769,-0.0865086,0.121871
0.986499,-0.0863101,0.139174
0.983929,-0.0860852,0.156436
0.98106,-0.0858342,0.173649
0.977891,-0.0855569,0.19081
0.974425,-0.0852537,0.207913
0.970662,-0.0849244,0.224952
0.966603,-0.0845693,0.241923
0.96225,-0.0841884,0.25882
0.957603,-0.0837819,0.275638
0.952665,-0.0833499,0.292373
0.947437,-0.0828925,0.309018
0.94192,-0.0824098,0.325569
0.936116,-0.081902,0.342021
0.930027,-0.0813693,0.358369
0.923655,-0.0808117,0.374608
0.917001,-0.0802296,0.390732
0.910069,-0.079623,0.406738
0.902858,-0.0789922,0.422619
0.895373,-0.0783373,0.438372
0.887615,-0.0776586,0.453991
0.879587,-0.0769562,0.469472
0.871291,-0.0762303,0.48481
0.862729,-0.0754813,0.500001
0.853905,-0.0747092,0.515039
0.84482,-0.0739144,0.52992
0.835479,-0.0730971,0.54464
0.825882,-0.0722575,0.559194
0.816034,-0.0713959,0.573577
0.805938,-0.0705125,0.587786
0.795596,-0.0696077,0.601816
0.785011,-0.0686816,0.615662
0.774188,-0.0677347,0.629321
0.763129,-0.0667671,0.642788
0.751837,-0.0657792,0.65606
0.740316,-0.0647712,0.669131
0.72857,-0.0637435,0.681999
0.716602,-0.0626964,0.694659
0.704415,-0.0616302,0.707107
0.692014,-0.0605452,0.71934
0.679403,-0.0594418,0.731354
0.666584,-0.0583203,0.743145
0.653562,-0.057181,0.75471
0.640341,-0.0560242,0.766045
0.626925,-0.0548505,0.777146
0.613318,-0.05366,0.788011
0.599524,-0.0524531,0.798636
0.585548,-0.0512303,0.809017
0.571393,-0.0499919,0.819152
0.557064,-0.0487383,0.829038
0.542566,-0.0474698,0.838671
0.527902,-0.0461868,0.848048
0.513078,-0.0448898,0.857168
0.498097,-0.0435791,0.866026
0.482964,-0.0422552,0.87462
0.467685,-0.0409183,0.882948
0.452262,-0.039569,0.891007
0.436703,-0.0382077,0.898794
0.42101,-0.0368347,0.906308
0.405188,-0.0354505,0.913546
0.389244,-0.0340554,0.920505
0.373181,-0.0326501,0.927184
0.357004,-0.0312347,0.933581
